timestamp;rms;peak_to_peak;std;mean;max;label
14:11:56.670;0.11489;0.36316;0.05162;0.11724;0.29883;0
14:11:56.770;0.13498;0.45133;0.05009;0.13847;0.36413;0
14:11:56.870;0.14648;0.46186;0.0655;0.1286;0.35953;0
14:11:56.970;0.13356;0.38244;0.06367;0.12582;0.31703;0
14:11:57.070;0.15434;0.50993;0.05997;0.14955;0.40451;0
14:11:57.170;0.11439;0.3951;0.04176;0.11906;0.31661;0
14:11:57.270;0.11349;0.36119;0.05571;0.10771;0.2883;0
14:11:57.370;0.14042;0.44956;0.05874;0.13181;0.35659;0
14:11:57.470;0.11076;0.3494;0.04501;0.11282;0.28752;0
14:11:57.570;0.08484;0.29034;0.03695;0.08813;0.2333;0
14:11:57.670;0.11354;0.32652;0.04939;0.11825;0.28151;0
14:11:57.770;0.0938;0.28017;0.04654;0.09847;0.23856;0
14:11:57.870;0.13873;0.47407;0.0621;0.1324;0.36944;0
14:11:57.970;0.12052;0.38079;0.05041;0.10294;0.29334;0
14:11:58.070;0.11407;0.33718;0.05932;0.11388;0.28247;0
14:11:58.170;0.14772;0.47394;0.06959;0.12573;0.3627;0
14:11:58.270;0.13929;0.47744;0.06135;0.13959;0.37831;0
14:11:58.370;0.12146;0.42981;0.06547;0.12375;0.33866;0
14:11:58.470;0.16886;0.50895;0.08757;0.17334;0.42781;0
14:11:58.570;0.12489;0.36559;0.06534;0.11665;0.29944;0
14:11:58.670;0.11661;0.40647;0.04228;0.11851;0.32175;0
14:11:58.770;0.12532;0.35199;0.05253;0.12761;0.30361;0
14:11:58.870;0.12902;0.43468;0.05116;0.11009;0.32743;0
14:11:58.970;0.08298;0.29765;0.02989;0.0862;0.23502;0
14:11:59.070;0.15238;0.52316;0.07076;0.15136;0.41294;0
14:11:59.170;0.1472;0.46543;0.06377;0.12752;0.36023;0
14:11:59.270;0.10956;0.37321;0.05159;0.10756;0.29416;0
14:11:59.370;0.11431;0.33511;0.04862;0.10836;0.27591;0
14:11:59.470;0.11974;0.39539;0.04801;0.12427;0.32196;0
14:11:59.570;0.085;0.24905;0.03145;0.08324;0.20776;0
14:11:59.670;0.08853;0.25057;0.04663;0.07631;0.2016;0
14:11:59.770;0.12222;0.36278;0.04678;0.12064;0.30203;0
14:11:59.870;0.11893;0.40791;0.06008;0.10659;0.31055;0
14:11:59.970;0.13641;0.401;0.06106;0.12761;0.32811;0
14:12:00.070;0.16947;0.53913;0.06355;0.14798;0.41754;0
14:12:00.170;0.13583;0.39874;0.05485;0.11975;0.31912;0
14:12:00.270;0.12291;0.3714;0.05163;0.11042;0.29612;0
14:12:00.370;0.15068;0.48548;0.06512;0.13398;0.37672;0
14:12:00.470;0.14668;0.4256;0.0629;0.12594;0.33874;0
14:12:00.570;0.1322;0.43331;0.04784;0.12825;0.34491;0
14:12:00.670;0.10008;0.30779;0.04746;0.10324;0.25714;0
14:12:00.770;0.14195;0.46865;0.07501;0.13849;0.37282;0
14:12:00.870;0.11751;0.36262;0.04139;0.10311;0.28442;0
14:12:00.970;0.14969;0.45574;0.05282;0.13311;0.36098;0
14:12:01.070;0.16687;0.49808;0.08512;0.15918;0.40822;0
14:12:01.170;0.09329;0.26647;0.03656;0.09226;0.22549;0
14:12:01.270;0.09535;0.30086;0.03457;0.08985;0.24027;0
14:12:01.370;0.1355;0.39484;0.0485;0.13496;0.33238;0
14:12:01.470;0.10871;0.38423;0.03806;0.10675;0.29886;0
14:12:01.570;0.13681;0.39566;0.0618;0.14266;0.34049;0
14:12:01.670;0.08145;0.23625;0.03064;0.07206;0.19018;0
14:12:01.770;0.12884;0.38948;0.06468;0.11847;0.31321;0
14:12:01.870;0.0947;0.31107;0.03365;0.08887;0.24441;0
14:12:01.970;0.0821;0.263;0.03346;0.07337;0.20486;0
14:12:02.070;0.10797;0.30367;0.04637;0.09556;0.24739;0
14:12:02.170;0.06225;0.19465;0.0305;0.05888;0.1562;0
14:12:02.270;0.13874;0.47674;0.06404;0.12255;0.36092;0
14:12:02.370;0.13346;0.41012;0.0611;0.12208;0.32714;0
14:12:02.470;0.10473;0.36635;0.03949;0.09589;0.27907;0
14:12:02.570;0.09425;0.28292;0.03586;0.09281;0.23427;0
14:12:02.670;0.14598;0.47146;0.06644;0.14915;0.38489;0
14:12:02.770;0.16692;0.56529;0.06797;0.15568;0.43832;0
14:12:02.870;0.11641;0.38476;0.06163;0.11589;0.30827;0
14:12:02.970;0.11038;0.34589;0.05886;0.09575;0.2687;0
14:12:03.070;0.11955;0.38333;0.05472;0.1114;0.30307;0
14:12:03.170;0.10015;0.29722;0.053;0.09669;0.2453;0
14:12:03.270;0.14022;0.42157;0.05324;0.12259;0.33337;0
14:12:03.370;0.13181;0.4733;0.05177;0.11595;0.3526;0
14:12:03.470;0.13783;0.45566;0.06868;0.12282;0.35065;0
14:12:03.570;0.10916;0.38791;0.05342;0.11103;0.30498;0
14:12:03.670;0.10857;0.3094;0.03851;0.10001;0.25471;0
14:12:03.770;0.10297;0.35295;0.04235;0.09633;0.2728;0
14:12:03.870;0.11816;0.41131;0.06053;0.10299;0.30865;0
14:12:03.970;0.11893;0.39716;0.0535;0.10374;0.30232;0
14:12:04.070;0.07893;0.24541;0.04265;0.06709;0.1898;0
14:12:04.170;0.11782;0.33136;0.06218;0.11482;0.28051;0
14:12:04.270;0.08188;0.23021;0.02911;0.07874;0.19384;0
14:12:04.370;0.12333;0.42958;0.05624;0.10828;0.32307;0
14:12:04.470;0.09517;0.34098;0.04994;0.09988;0.27037;0
14:12:04.570;0.11081;0.34675;0.04128;0.10539;0.27876;0
14:12:04.670;0.13923;0.44982;0.06502;0.14104;0.36595;0
14:12:04.770;0.10603;0.31429;0.05241;0.09894;0.25608;0
14:12:04.870;0.09143;0.32111;0.04052;0.09464;0.25519;0
14:12:04.970;0.15559;0.45417;0.06532;0.15679;0.38387;0
14:12:05.070;0.12528;0.42445;0.04944;0.11617;0.32839;0
14:12:05.170;0.06682;0.19623;0.02933;0.06129;0.1594;0
14:12:05.270;0.13247;0.4663;0.05169;0.11296;0.34611;0
14:12:05.370;0.12519;0.39896;0.0602;0.10715;0.30663;0
14:12:05.470;0.12378;0.43462;0.05732;0.11905;0.33636;0
14:12:05.570;0.10817;0.37756;0.04609;0.09728;0.28606;0
14:12:05.670;0.10735;0.33278;0.04636;0.10468;0.27107;0
14:12:05.770;0.08756;0.29429;0.04612;0.08665;0.23379;0
14:12:05.870;0.0703;0.23825;0.0314;0.06444;0.18357;0
14:12:05.970;0.12708;0.43916;0.05815;0.1304;0.34998;0
14:12:06.070;0.11853;0.35232;0.04948;0.10505;0.28121;0
14:12:06.170;0.13138;0.47063;0.05012;0.11888;0.3542;0
14:12:06.270;0.07139;0.25046;0.03774;0.06475;0.18998;0
14:12:06.370;0.12041;0.35279;0.05755;0.11169;0.28809;0
14:12:06.470;0.08244;0.25766;0.03133;0.08357;0.2124;0
14:12:06.570;0.11226;0.35992;0.05728;0.0979;0.27786;0
14:12:06.670;0.11072;0.32881;0.04443;0.10804;0.27245;0
14:12:06.770;0.09379;0.33535;0.04898;0.08485;0.25252;0
14:12:06.870;0.14802;0.46412;0.06229;0.13221;0.36427;0
14:12:06.970;0.11171;0.40211;0.0569;0.10835;0.3094;0
14:12:07.070;0.10599;0.3218;0.05423;0.10171;0.26261;0
14:12:07.170;0.12147;0.34337;0.04299;0.11703;0.28871;0
14:12:07.270;0.09862;0.32928;0.04083;0.10294;0.26758;0
14:12:07.370;0.13313;0.46515;0.05148;0.12632;0.3589;0
14:12:07.470;0.1059;0.3248;0.04312;0.09423;0.25663;0
14:12:07.570;0.11554;0.39535;0.04511;0.10732;0.30499;0
14:12:07.670;0.12837;0.38611;0.06421;0.13323;0.32628;0
14:12:07.770;0.09433;0.28384;0.04277;0.09015;0.23207;0
14:12:07.870;0.08337;0.27023;0.03344;0.07536;0.21047;0
14:12:07.970;0.14711;0.48284;0.07424;0.14665;0.38807;0
14:12:08.070;0.12634;0.41387;0.0682;0.12385;0.33079;0
14:12:08.170;0.13195;0.47294;0.07239;0.11919;0.35566;0
14:12:08.270;0.16714;0.55229;0.08073;0.15893;0.43508;0
14:12:08.370;0.1283;0.36612;0.04892;0.13157;0.31462;0
14:12:08.470;0.14313;0.41285;0.06883;0.12467;0.33109;0
14:12:08.570;0.12301;0.39404;0.04834;0.12214;0.31916;0
14:12:08.670;0.12126;0.42363;0.05837;0.12728;0.3391;0
14:12:08.770;0.14243;0.411;0.07538;0.12165;0.32715;0
14:12:08.870;0.13137;0.38087;0.06388;0.1283;0.31874;0
14:12:08.970;0.08042;0.27963;0.02982;0.07224;0.21206;0
14:12:09.070;0.12498;0.37561;0.04556;0.12647;0.31427;0
14:12:09.170;0.09676;0.32519;0.03464;0.0915;0.25409;0
14:12:09.270;0.1537;0.51635;0.06305;0.14294;0.40112;0
14:12:09.370;0.12618;0.4225;0.04799;0.11697;0.32822;0
14:12:09.470;0.11969;0.36022;0.06439;0.11097;0.29107;0
14:12:09.570;0.11141;0.33323;0.05288;0.09881;0.26542;0
14:12:09.670;0.09233;0.29604;0.04103;0.08234;0.23036;0
14:12:09.770;0.12516;0.38906;0.06329;0.13077;0.3253;0
14:12:09.870;0.08212;0.2442;0.03211;0.07713;0.19923;0
14:12:09.970;0.10806;0.36764;0.05445;0.10161;0.28543;0
14:12:10.070;0.08782;0.27619;0.03995;0.08721;0.2253;0
14:12:10.170;0.11215;0.40042;0.04585;0.11687;0.31708;0
14:12:10.270;0.08451;0.26256;0.03482;0.07859;0.20987;0
14:12:10.370;0.09719;0.33573;0.05078;0.08688;0.25474;0
14:12:10.470;0.10894;0.36842;0.04049;0.10202;0.28623;0
14:12:10.570;0.08933;0.25365;0.04322;0.08065;0.20748;0
14:12:10.670;0.12909;0.3658;0.05841;0.12375;0.30665;0
14:12:10.770;0.1283;0.44297;0.06788;0.114;0.33548;0
14:12:10.870;0.13246;0.3834;0.06473;0.12982;0.32152;0
14:12:10.970;0.12374;0.36888;0.05519;0.12186;0.3063;0
14:12:11.070;0.12103;0.42151;0.05803;0.11597;0.32672;0
14:12:11.170;0.09291;0.31394;0.04419;0.09343;0.2504;0
14:12:11.270;0.15816;0.50077;0.07734;0.13524;0.38562;0
14:12:11.370;0.10546;0.30538;0.04086;0.10562;0.25831;0
14:12:11.470;0.13393;0.47746;0.05394;0.11691;0.35564;0
14:12:11.570;0.11197;0.38132;0.04745;0.1111;0.30176;0
14:12:11.670;0.12919;0.43754;0.04576;0.12785;0.34661;0
14:12:11.770;0.10595;0.36441;0.0432;0.11007;0.29227;0
14:12:11.870;0.13246;0.40545;0.06314;0.12175;0.32447;0
14:12:11.970;0.13138;0.45914;0.05846;0.11984;0.34941;0
14:12:12.070;0.12499;0.37912;0.05297;0.12176;0.31132;0
14:12:12.170;0.2072;0.71315;0.11371;0.19546;0.55204;0
14:12:12.270;0.1318;0.41185;0.06764;0.13712;0.34304;0
14:12:12.370;0.1694;0.51979;0.08513;0.1715;0.43139;0
14:12:12.470;0.15049;0.49162;0.07317;0.13897;0.38478;0
14:12:12.570;0.13415;0.44312;0.05443;0.11876;0.34032;0
14:12:12.670;0.12373;0.3625;0.04617;0.113;0.29425;0
14:12:12.770;0.12125;0.42505;0.04586;0.1031;0.31562;0
14:12:12.870;0.15161;0.4434;0.05435;0.1386;0.3603;0
14:12:12.970;0.13504;0.39623;0.0674;0.12133;0.31944;0
14:12:13.070;0.13649;0.39233;0.06878;0.128;0.32416;0
14:12:13.170;0.0936;0.27106;0.05147;0.0837;0.21923;0
14:12:13.270;0.12627;0.39248;0.0451;0.11121;0.30745;0
14:12:13.370;0.13856;0.4359;0.06561;0.13428;0.35222;0
14:12:13.470;0.14087;0.484;0.07016;0.12182;0.36382;0
14:12:13.570;0.07775;0.23259;0.04151;0.07287;0.18916;0
14:12:13.670;0.1425;0.42017;0.05245;0.12942;0.33951;0
14:12:13.770;0.13637;0.46765;0.04877;0.13293;0.36676;0
14:12:13.870;0.12828;0.39738;0.04544;0.13243;0.33112;0
14:12:13.970;0.13242;0.37236;0.06872;0.136;0.32218;0
14:12:14.070;0.17064;0.50965;0.06953;0.15067;0.40549;0
14:12:14.170;0.18117;0.52133;0.09659;0.17387;0.43454;0
14:12:14.270;0.17711;0.62223;0.06806;0.15105;0.46216;0
14:12:14.370;0.14479;0.43638;0.05667;0.12518;0.34336;0
14:12:14.470;0.13318;0.40796;0.04698;0.13581;0.33979;0
14:12:14.570;0.11586;0.32578;0.04436;0.11674;0.27963;0
14:12:14.670;0.17042;0.56149;0.07759;0.17038;0.45112;0
14:12:14.770;0.143;0.49361;0.07127;0.13056;0.37736;0
14:12:14.870;0.09701;0.28365;0.0481;0.08937;0.2312;0
14:12:14.970;0.0894;0.29172;0.03561;0.08405;0.22991;0
14:12:15.070;0.13622;0.4894;0.048;0.13594;0.38064;0
14:12:15.170;0.12858;0.41132;0.05118;0.12756;0.33322;0
14:12:15.270;0.09425;0.28718;0.04569;0.09455;0.23814;0
14:12:15.370;0.07549;0.21529;0.02664;0.06712;0.17476;0
14:12:15.470;0.12064;0.42186;0.05205;0.12551;0.33644;0
14:12:15.570;0.10088;0.30033;0.04705;0.0888;0.23897;0
14:12:15.670;0.12467;0.40733;0.064;0.11251;0.31618;0
14:12:15.770;0.14984;0.45085;0.06442;0.12894;0.35436;0
14:12:15.870;0.1004;0.29722;0.04177;0.09272;0.24133;0
14:12:15.970;0.15581;0.5377;0.08182;0.13362;0.40247;0
14:12:16.070;0.0933;0.30933;0.04051;0.08595;0.24061;0
14:12:16.170;0.12504;0.37505;0.06686;0.12276;0.31029;0
14:12:16.270;0.12477;0.43202;0.06814;0.11132;0.32733;0
14:12:16.370;0.12759;0.39212;0.0651;0.11054;0.3066;0
14:12:16.470;0.12039;0.42326;0.06105;0.12447;0.3361;0
14:12:16.570;0.14715;0.51471;0.06023;0.15177;0.40913;0
14:12:16.670;0.1557;0.50133;0.0775;0.13594;0.38661;0
14:12:16.770;0.07901;0.28058;0.04119;0.07533;0.21562;0
14:12:16.870;0.09614;0.31714;0.04021;0.08646;0.24503;0
14:12:16.970;0.10654;0.31367;0.04581;0.10784;0.26468;0
14:12:17.070;0.14468;0.45494;0.06796;0.13333;0.36079;0
14:12:17.170;0.08827;0.25286;0.03295;0.0864;0.21283;0
14:12:17.270;0.12079;0.3827;0.0484;0.10824;0.29959;0
14:12:17.370;0.12584;0.36233;0.05299;0.12893;0.3101;0
14:12:17.470;0.13042;0.42561;0.0677;0.13127;0.34408;0
14:12:17.570;0.12216;0.39676;0.06249;0.12082;0.3192;0
14:12:17.670;0.1192;0.3791;0.05514;0.10965;0.2992;0
14:12:17.770;0.11963;0.41827;0.06483;0.11739;0.32653;0
14:12:17.870;0.10348;0.32396;0.03695;0.08929;0.25127;0
14:12:17.970;0.1446;0.42582;0.05937;0.14707;0.35998;0
14:12:18.070;0.16106;0.49155;0.08352;0.14996;0.39573;0
14:12:18.170;0.11509;0.41166;0.05345;0.11711;0.32294;0
14:12:18.270;0.0922;0.30668;0.04081;0.08424;0.23758;0
14:12:18.370;0.08323;0.23923;0.03316;0.08574;0.20535;0
14:12:18.470;0.16408;0.5007;0.06476;0.1667;0.41705;0
14:12:18.570;0.12925;0.44514;0.06031;0.13408;0.35664;0
14:12:18.670;0.10557;0.34705;0.0384;0.10185;0.27537;0
14:12:18.770;0.13203;0.40532;0.07139;0.11267;0.31533;0
14:12:18.870;0.12242;0.37985;0.06115;0.11327;0.3032;0
14:12:18.970;0.10713;0.32206;0.05181;0.09173;0.25276;0
14:12:19.070;0.11642;0.34644;0.04254;0.1216;0.29482;0
14:12:19.170;0.12933;0.45119;0.06128;0.12093;0.34652;0
14:12:19.270;0.14678;0.52662;0.07854;0.12953;0.39284;0
14:12:19.370;0.14808;0.51;0.06293;0.13029;0.38529;0
14:12:19.470;0.13966;0.41962;0.07318;0.13704;0.34685;0
14:12:19.570;0.12364;0.36216;0.04354;0.12448;0.30556;0
14:12:19.670;0.12581;0.38603;0.06265;0.12208;0.31509;0
14:12:19.770;0.14236;0.47079;0.05201;0.12652;0.36192;0
14:12:19.870;0.09643;0.32898;0.04197;0.09152;0.25602;0
14:12:19.970;0.11602;0.34237;0.04318;0.12057;0.29175;0
14:12:20.070;0.13518;0.44245;0.06039;0.11928;0.3405;0
14:12:20.170;0.09337;0.27348;0.03514;0.09671;0.23345;0
14:12:20.270;0.12216;0.38834;0.04883;0.11277;0.30694;0
14:12:20.370;0.16493;0.47077;0.06724;0.16873;0.40412;0
14:12:20.470;0.09865;0.28141;0.04863;0.10124;0.24195;0
14:12:20.570;0.13927;0.48254;0.05266;0.12953;0.3708;0
14:12:20.670;0.12869;0.39441;0.0534;0.12969;0.3269;0
14:12:20.770;0.13928;0.47218;0.04973;0.14144;0.37754;0
14:12:20.870;0.1956;0.67865;0.08761;0.17502;0.51434;0
14:12:20.970;0.08976;0.27442;0.04573;0.09408;0.23129;0
14:12:21.070;0.10962;0.38626;0.04871;0.096;0.28913;0
14:12:21.170;0.16672;0.54647;0.0828;0.14459;0.41783;0
14:12:21.270;0.10142;0.34501;0.0362;0.0971;0.26961;0
14:12:21.370;0.09006;0.28821;0.04761;0.09407;0.23817;0
14:12:21.470;0.11531;0.35333;0.05928;0.113;0.28967;0
14:12:21.570;0.11166;0.39567;0.04297;0.11001;0.30784;0
14:12:21.670;0.14004;0.49023;0.07635;0.12016;0.36528;0
14:12:21.770;0.11958;0.40799;0.05731;0.11259;0.31658;0
14:12:21.870;0.11416;0.33688;0.05797;0.11442;0.28286;0
14:12:21.970;0.16359;0.48935;0.08929;0.16606;0.41074;0
14:12:22.070;0.14951;0.42771;0.07972;0.13717;0.35103;0
14:12:22.170;0.10354;0.36918;0.05052;0.09933;0.28392;0
14:12:22.270;0.11676;0.34871;0.05346;0.10396;0.27831;0
14:12:22.370;0.12739;0.36462;0.05382;0.12424;0.30655;0
14:12:22.470;0.09678;0.28665;0.05291;0.09891;0.24224;0
14:12:22.570;0.10983;0.31285;0.04079;0.1036;0.26003;0
14:12:22.670;0.08767;0.27708;0.04633;0.08109;0.21963;0
14:12:22.770;0.12445;0.37908;0.06346;0.10976;0.2993;0
14:12:22.870;0.11706;0.37075;0.05776;0.10475;0.29013;0
14:12:22.970;0.11836;0.38097;0.04196;0.1075;0.29799;0
14:12:23.070;0.11444;0.40914;0.04684;0.11904;0.32361;0
14:12:23.170;0.12779;0.44818;0.05168;0.114;0.33809;0
14:12:23.270;0.15354;0.46665;0.05556;0.15995;0.39328;0
14:12:23.370;0.10765;0.32293;0.05521;0.11033;0.2718;0
14:12:23.470;0.11407;0.36971;0.04901;0.11269;0.29755;0
14:12:23.570;0.1098;0.31931;0.0567;0.10131;0.26096;0
14:12:23.670;0.0975;0.33055;0.03756;0.09303;0.2583;0
14:12:23.770;0.13829;0.45157;0.06191;0.12694;0.35272;0
14:12:23.870;0.08957;0.30933;0.03517;0.07619;0.23085;0
14:12:23.970;0.13285;0.4188;0.05995;0.12699;0.33639;0
14:12:24.070;0.12041;0.38726;0.05897;0.12288;0.31651;0
14:12:24.170;0.15848;0.47044;0.06527;0.16246;0.39768;0
14:12:24.270;0.14633;0.46322;0.06341;0.13175;0.36335;0
14:12:24.370;0.11289;0.35582;0.04683;0.10932;0.28723;0
14:12:24.470;0.08797;0.28336;0.03223;0.07988;0.22156;0
14:12:24.570;0.13081;0.3916;0.06494;0.11803;0.31383;0
14:12:24.670;0.11314;0.38935;0.05103;0.11747;0.31214;0
14:12:24.770;0.14406;0.43919;0.0788;0.13615;0.35574;0
14:12:24.870;0.10897;0.32733;0.05097;0.11341;0.27707;0
14:12:24.970;0.12263;0.37027;0.06006;0.11161;0.29675;0
14:12:25.070;0.1049;0.30156;0.04033;0.10745;0.25823;0
14:12:25.170;0.06266;0.19468;0.02636;0.0647;0.16204;0
14:12:25.270;0.13706;0.43472;0.07306;0.14319;0.36055;0
14:12:25.370;0.10891;0.34617;0.05922;0.10216;0.27524;0
14:12:25.470;0.10545;0.31938;0.03905;0.10598;0.26568;0
14:12:25.570;0.11675;0.3324;0.04123;0.11776;0.28396;0
14:12:25.670;0.14691;0.49592;0.07179;0.13156;0.37952;0
14:12:25.770;0.15254;0.54148;0.07629;0.15792;0.42867;0
14:12:25.870;0.1478;0.51779;0.0625;0.1283;0.38719;0
14:12:25.970;0.11401;0.33046;0.04963;0.11407;0.2793;0
14:12:26.070;0.08854;0.28813;0.03161;0.07785;0.22191;0
14:12:26.170;0.14946;0.42867;0.07658;0.14884;0.36317;0
14:12:26.270;0.15099;0.44908;0.06251;0.13576;0.3603;0
14:12:26.370;0.13496;0.46932;0.05378;0.12259;0.35725;0
14:12:26.470;0.15195;0.54633;0.06135;0.14086;0.41403;0
14:12:26.570;0.13047;0.42662;0.04827;0.12212;0.33543;0
14:12:26.670;0.11962;0.3402;0.04399;0.11325;0.28335;0
14:12:26.770;0.1316;0.36986;0.06973;0.1311;0.31604;0
14:12:26.870;0.09712;0.28792;0.04803;0.10032;0.24427;0
14:12:26.970;0.06505;0.19819;0.02802;0.06013;0.15922;0
14:12:27.070;0.08129;0.2491;0.04274;0.07563;0.20018;0
14:12:27.170;0.11118;0.32203;0.05337;0.10619;0.26721;0
14:12:27.270;0.13879;0.40916;0.05502;0.14427;0.34885;0
14:12:27.370;0.13374;0.38376;0.05423;0.13315;0.32503;0
14:12:27.470;0.12953;0.38774;0.06269;0.11178;0.30565;0
14:12:27.570;0.13706;0.49211;0.06697;0.14187;0.38793;0
14:12:27.670;0.14066;0.46852;0.07014;0.14664;0.3809;0
14:12:27.770;0.12448;0.38427;0.0513;0.10959;0.30172;0
14:12:27.870;0.16567;0.55638;0.06689;0.14591;0.4241;0
14:12:27.970;0.16339;0.46075;0.07789;0.14021;0.37058;0
14:12:28.070;0.1357;0.3928;0.0599;0.11902;0.31542;0
14:12:28.170;0.09094;0.31543;0.03562;0.08187;0.23958;0
14:12:28.270;0.12427;0.36695;0.05699;0.11224;0.29572;0
14:12:28.370;0.14084;0.46898;0.07369;0.13;0.36449;0
14:12:28.470;0.10332;0.36632;0.03923;0.0951;0.27826;0
14:12:28.570;0.06196;0.17498;0.02691;0.05723;0.14472;0
14:12:28.670;0.11325;0.34554;0.04517;0.11358;0.28635;0
14:12:28.770;0.09641;0.34006;0.04255;0.08613;0.25616;0
14:12:28.870;0.08191;0.25435;0.03628;0.07463;0.2018;0
14:12:28.970;0.08016;0.28801;0.03743;0.07651;0.22051;0
14:12:29.070;0.14548;0.51576;0.06225;0.13866;0.39654;0
14:12:29.170;0.11394;0.36469;0.05629;0.11256;0.2949;0
14:12:29.270;0.11311;0.32806;0.042;0.1018;0.26583;0
14:12:29.370;0.06395;0.20132;0.0293;0.05975;0.16041;0
14:12:29.470;0.09084;0.27403;0.0423;0.08276;0.21977;0
14:12:29.570;0.11442;0.389;0.06247;0.10917;0.30368;0
14:12:29.670;0.09424;0.28201;0.03934;0.08572;0.22673;0
14:12:29.770;0.09178;0.28199;0.04343;0.08622;0.22722;0
14:12:29.870;0.15583;0.51686;0.06481;0.14615;0.40458;0
14:12:29.970;0.14886;0.50818;0.05812;0.14104;0.39514;0
14:12:30.070;0.1351;0.4325;0.05055;0.1211;0.33735;0
14:12:30.170;0.11465;0.3256;0.04769;0.11297;0.27577;0
14:12:30.270;0.08097;0.27829;0.04043;0.08406;0.22321;0
14:12:30.370;0.1223;0.39993;0.06153;0.12055;0.32051;0
14:12:30.470;0.10888;0.34459;0.0426;0.09317;0.26546;0
14:12:30.570;0.10941;0.32665;0.05073;0.10392;0.26724;0
14:12:30.670;0.15707;0.543;0.08561;0.16014;0.43164;0
14:12:30.770;0.13295;0.39848;0.05232;0.13418;0.33342;0
14:12:30.870;0.10932;0.3115;0.04856;0.09995;0.2557;0
14:12:30.970;0.1165;0.39281;0.05918;0.10567;0.30207;0
14:12:31.070;0.09971;0.33163;0.05;0.10048;0.26629;0
14:12:31.170;0.08646;0.29338;0.03322;0.07737;0.22406;0
14:12:31.270;0.12515;0.38914;0.06662;0.11647;0.31104;0
14:12:31.370;0.13193;0.43252;0.0599;0.11666;0.33292;0
14:12:31.470;0.14151;0.40085;0.05216;0.1344;0.33482;0
14:12:31.570;0.10969;0.38921;0.05891;0.10099;0.2956;0
14:12:31.670;0.13157;0.37828;0.05503;0.12039;0.30953;0
14:12:31.770;0.10783;0.34155;0.04994;0.09206;0.26284;0
14:12:31.870;0.09978;0.29343;0.04935;0.08516;0.23188;0
14:12:31.970;0.08366;0.25237;0.03874;0.08506;0.21124;0
14:12:32.070;0.07154;0.20043;0.03401;0.06834;0.16856;0
14:12:32.170;0.10551;0.31633;0.04187;0.10631;0.26448;0
14:12:32.270;0.13819;0.40638;0.05057;0.1422;0.34539;0
14:12:32.370;0.10494;0.3425;0.04003;0.09855;0.2698;0
14:12:32.470;0.07849;0.281;0.03726;0.07328;0.21379;0
14:12:32.570;0.14444;0.4662;0.05668;0.14612;0.37922;0
14:12:32.670;0.12357;0.43304;0.06066;0.11157;0.32809;0
14:12:32.770;0.13647;0.41831;0.05105;0.14036;0.34951;0
14:12:32.870;0.15421;0.45785;0.07632;0.15175;0.38067;0
14:12:32.970;0.12959;0.44118;0.05768;0.12092;0.34151;0
14:12:33.070;0.08327;0.29972;0.03379;0.07182;0.22168;0
14:12:33.170;0.14713;0.50379;0.06549;0.12973;0.38163;0
14:12:33.270;0.09513;0.31168;0.0377;0.09124;0.24708;0
14:12:33.370;0.09484;0.31209;0.04669;0.09202;0.24806;0
14:12:33.470;0.17023;0.48172;0.08809;0.17039;0.41125;0
14:12:33.570;0.09342;0.32604;0.0495;0.07987;0.24289;0
14:12:33.670;0.11948;0.42485;0.06313;0.11592;0.32835;0
14:12:33.770;0.09103;0.27125;0.04106;0.09069;0.22632;0
14:12:33.870;0.16274;0.46068;0.07403;0.1532;0.38354;0
14:12:33.970;0.08169;0.24501;0.04477;0.07849;0.20099;0
14:12:34.070;0.12829;0.42538;0.04669;0.11394;0.32663;0
14:12:34.170;0.12493;0.35637;0.05357;0.12967;0.30786;0
14:12:34.270;0.1338;0.38193;0.0639;0.13628;0.32724;0
14:12:34.370;0.13193;0.3834;0.06756;0.12352;0.31522;0
14:12:34.470;0.15502;0.48738;0.0597;0.13807;0.38176;0
14:12:34.570;0.08259;0.25209;0.0293;0.0718;0.19785;0
14:12:34.670;0.14247;0.49871;0.05888;0.1218;0.37115;0
14:12:34.770;0.09356;0.28644;0.04321;0.08187;0.22509;0
14:12:34.870;0.13315;0.42449;0.06272;0.13651;0.34875;0
14:12:34.970;0.10423;0.30385;0.05009;0.10289;0.25481;0
14:12:35.070;0.15708;0.49347;0.05588;0.13378;0.38052;0
14:12:35.170;0.14272;0.46537;0.05184;0.14503;0.37772;0
14:12:35.270;0.11477;0.36801;0.05974;0.10773;0.29174;0
14:12:35.370;0.12956;0.40429;0.04683;0.11837;0.32052;0
14:12:35.470;0.10907;0.37684;0.03967;0.11387;0.30229;0
14:12:35.570;0.09477;0.29393;0.04139;0.08505;0.23201;0
14:12:35.670;0.12541;0.38805;0.04625;0.11001;0.30404;0
14:12:35.770;0.11454;0.32806;0.0466;0.11909;0.28312;0
14:12:35.870;0.14838;0.48656;0.07492;0.13536;0.37864;0
14:12:35.970;0.11784;0.41502;0.05018;0.10435;0.31186;0
14:12:36.070;0.13025;0.41811;0.0549;0.13186;0.34091;0
14:12:36.170;0.1242;0.36694;0.05849;0.12218;0.30565;0
14:12:36.270;0.14015;0.45955;0.05497;0.13689;0.36666;0
14:12:36.370;0.15151;0.49731;0.07822;0.12924;0.37789;0
14:12:36.470;0.10915;0.33824;0.04683;0.11037;0.27949;0
